order_id,customer_id,order_date,year,month,quarter,category,quantity,unit_price,discount_pct,revenue,channel,device,region,is_repeat,order_month,first_order
O0000195,C00072,2024-09-07,2024,9,Q3,Electronics,4,161.98,0.11,576.66,Organic Search,Mobile,London,1,2024-09,2024-09-07
O0000196,C00072,2024-10-17,2024,10,Q4,Electronics,3,161.67,0.0,485.0,Organic Search,Mobile,London,1,2024-10,2024-10-17
O0000197,C00073,2024-11-19,2024,11,Q4,Sports,3,115.64,0.04,333.03,Organic Search,Tablet,London,0,2024-11,2024-11-19
O0000198,C00074,2023-03-04,2023,3,Q1,Clothing,4,88.17,0.0,352.67,Email,Mobile,London,0,2023-03,2023-03-04
O0000199,C00074,2024-01-13,2024,1,Q1,Home & Garden,2,105.28,0.21,166.35,Email,Mobile,London,1,2024-01,2024-01-13
O0000200,C00074,2024-08-16,2024,8,Q3,Electronics,3,149.41,0.0,448.22,Email,Mobile,London,1,2024-08,2024-08-16
O0000201,C00075,2023-06-04,2023,6,Q2,Books,1,21.93,0.0,21.93,Email,Mobile,Wales,0,2023-06,2023-06-04
O0000202,C00075,2024-03-28,2024,3,Q1,Electronics,1,142.01,0.0,142.01,Email,Mobile,Wales,1,2024-03,2024-03-28
O0000203,C00076,2023-06-21,2023,6,Q2,Electronics,1,207.99,0.15,176.79,Organic Search,Tablet,London,0,2023-06,2023-06-21
O0000204,C00076,2023-07-21,2023,7,Q3,Home & Garden,4,57.83,0.0,231.34,Organic Search,Tablet,London,1,2023-07,2023-07-21
O0000205,C00076,2023-10-27,2023,10,Q4,Electronics,4,174.38,0.0,697.51,Organic Search,Tablet,London,1,2023-10,2023-10-27
O0000206,C00076,2024-05-18,2024,5,Q2,Electronics,3,179.95,0.0,539.86,Organic Search,Tablet,London,1,2024-05,2024-05-18
O0000207,C00076,2024-06-17,2024,6,Q2,Electronics,4,83.01,0.19,268.94,Organic Search,Tablet,London,1,2024-06,2024-06-17
O0000208,C00076,2024-06-26,2024,6,Q2,Electronics,4,232.22,0.0,928.89,Organic Search,Tablet,London,1,2024-06,2024-06-26
O0000209,C00077,2022-08-22,2022,8,Q3,Electronics,3,190.34,0.0,571.01,Email,Mobile,Scotland,0,2022-08,2022-08-22
O0000210,C00077,2023-03-06,2023,3,Q1,Home & Garden,3,70.62,0.0,211.86,Email,Mobile,Scotland,1,2023-03,2023-03-06
O0000211,C00077,2023-10-31,2023,10,Q4,Electronics,1,102.02,0.0,102.02,Email,Mobile,Scotland,1,2023-10,2023-10-31
O0000212,C00077,2024-08-29,2024,8,Q3,Electronics,1,101.1,0.0,101.1,Email,Mobile,Scotland,1,2024-08,2024-08-29
O0000213,C00078,2021-12-06,2021,12,Q4,Toys,3,64.36,0.0,193.07,Email,Mobile,London,0,2021-12,2021-12-06
O0000214,C00079,2021-12-01,2021,12,Q4,Clothing,4,89.73,0.0,358.91,Organic Search,Desktop,South East,0,2021-12,2021-12-01
O0000215,C00079,2022-11-25,2022,11,Q4,Sports,4,92.49,0.0,369.96,Organic Search,Desktop,South East,1,2022-11,2022-11-25
O0000216,C00079,2023-07-02,2023,7,Q3,Electronics,3,174.28,0.0,522.84,Organic Search,Desktop,South East,1,2023-07,2023-07-02
O0000217,C00082,2024-04-06,2024,4,Q2,Electronics,3,117.37,0.0,352.11,Paid Search,Desktop,Yorkshire,0,2024-04,2024-04-06
O0000218,C00082,2024-04-29,2024,4,Q2,Electronics,4,125.19,0.05,475.71,Paid Search,Desktop,Yorkshire,1,2024-04,2024-04-29
O0000219,C00082,2024-04-29,2024,4,Q2,Electronics,4,100.2,0.0,400.81,Paid Search,Desktop,Yorkshire,1,2024-04,2024-04-29
O0000220,C00082,2024-11-25,2024,11,Q4,Electronics,4,200.78,0.1,722.82,Paid Search,Desktop,Yorkshire,1,2024-11,2024-11-25
O0000221,C00083,2021-10-22,2021,10,Q4,Clothing,4,75.06,0.0,300.25,Paid Search,Mobile,Scotland,0,2021-10,2021-10-22
O0000222,C00083,2022-12-13,2022,12,Q4,Clothing,4,75.76,0.14,260.6,Paid Search,Mobile,Scotland,1,2022-12,2022-12-13
O0000223,C00084,2023-08-24,2023,8,Q3,Clothing,1,33.15,0.0,33.15,Direct,Desktop,Scotland,0,2023-08,2023-08-24
O0000224,C00084,2024-06-23,2024,6,Q2,Books,1,29.08,0.06,27.33,Direct,Desktop,Scotland,1,2024-06,2024-06-23
O0000225,C00085,2023-09-26,2023,9,Q3,Electronics,2,128.13,0.0,256.27,Social Media,Mobile,London,0,2023-09,2023-09-26
O0000226,C00086,2024-05-19,2024,5,Q2,Books,2,14.04,0.0,28.09,Direct,Mobile,Scotland,0,2024-05,2024-05-19
O0000227,C00087,2023-10-01,2023,10,Q4,Home & Garden,1,119.43,0.2,95.54,Paid Search,Mobile,Midlands,0,2023-10,2023-10-01
O0000228,C00087,2023-11-17,2023,11,Q4,Clothing,4,96.34,0.0,385.35,Paid Search,Mobile,Midlands,1,2023-11,2023-11-17
O0000229,C00087,2023-11-18,2023,11,Q4,Clothing,3,108.31,0.0,324.92,Paid Search,Mobile,Midlands,1,2023-11,2023-11-18
O0000230,C00087,2023-12-13,2023,12,Q4,Sports,4,76.15,0.0,304.59,Paid Search,Mobile,Midlands,1,2023-12,2023-12-13
O0000231,C00087,2024-02-21,2024,2,Q1,Home & Garden,2,48.84,0.0,97.67,Paid Search,Mobile,Midlands,1,2024-02,2024-02-21
O0000232,C00087,2024-02-24,2024,2,Q1,Home & Garden,4,50.46,0.17,167.53,Paid Search,Mobile,Midlands,1,2024-02,2024-02-24
O0000233,C00087,2024-03-14,2024,3,Q1,Clothing,4,79.33,0.08,291.93,Paid Search,Mobile,Midlands,1,2024-03,2024-03-14
O0000234,C00087,2024-04-02,2024,4,Q2,Home & Garden,1,56.74,0.0,56.74,Paid Search,Mobile,Midlands,1,2024-04,2024-04-02
O0000235,C00087,2024-05-16,2024,5,Q2,Home & Garden,2,61.32,0.0,122.64,Paid Search,Mobile,Midlands,1,2024-05,2024-05-16
O0000236,C00087,2024-08-18,2024,8,Q3,Home & Garden,2,37.1,0.17,61.59,Paid Search,Mobile,Midlands,1,2024-08,2024-08-18
O0000237,C00088,2022-12-10,2022,12,Q4,Home & Garden,1,127.49,0.04,122.39,Organic Search,Mobile,London,0,2022-12,2022-12-10
O0000238,C00088,2023-11-04,2023,11,Q4,Electronics,4,200.33,0.18,657.07,Organic Search,Mobile,London,1,2023-11,2023-11-04
O0000239,C00088,2024-04-15,2024,4,Q2,Home & Garden,4,78.37,0.0,313.49,Organic Search,Mobile,London,1,2024-04,2024-04-15
O0000240,C00088,2024-04-26,2024,4,Q2,Home & Garden,2,85.29,0.14,146.7,Organic Search,Mobile,London,1,2024-04,2024-04-26
O0000241,C00090,2024-07-16,2024,7,Q3,Home & Garden,2,99.91,0.0,199.81,Organic Search,Mobile,North West,0,2024-07,2024-07-16
O0000242,C00090,2024-09-14,2024,9,Q3,Electronics,4,175.92,0.22,548.87,Organic Search,Mobile,North West,1,2024-09,2024-09-14
O0000243,C00091,2024-02-29,2024,2,Q1,Beauty,4,27.67,0.0,110.68,Email,Mobile,Yorkshire,0,2024-02,2024-02-29
O0000244,C00091,2024-09-21,2024,9,Q3,Beauty,4,22.85,0.0,91.39,Email,Mobile,Yorkshire,1,2024-09,2024-09-21
O0000245,C00091,2024-12-26,2024,12,Q4,Beauty,2,58.09,0.11,103.39,Email,Mobile,Yorkshire,1,2024-12,2024-12-26
O0000246,C00092,2022-11-11,2022,11,Q4,Sports,3,90.54,0.0,271.63,Paid Search,Mobile,London,0,2022-11,2022-11-11
O0000247,C00094,2024-11-13,2024,11,Q4,Sports,2,78.01,0.0,156.02,Organic Search,Desktop,London,0,2024-11,2024-11-13
O0000248,C00094,2024-11-16,2024,11,Q4,Sports,4,65.54,0.23,201.85,Organic Search,Desktop,London,1,2024-11,2024-11-16
O0000249,C00094,2024-12-12,2024,12,Q4,Sports,4,88.3,0.0,353.22,Organic Search,Desktop,London,1,2024-12,2024-12-12
O0000250,C00094,2024-12-12,2024,12,Q4,Sports,4,101.44,0.14,348.96,Organic Search,Desktop,London,1,2024-12,2024-12-12
O0000251,C00095,2024-11-08,2024,11,Q4,Electronics,2,223.27,0.0,446.53,Organic Search,Mobile,Midlands,0,2024-11,2024-11-08
O0000252,C00096,2024-08-11,2024,8,Q3,Home & Garden,4,41.12,0.0,164.47,Organic Search,Desktop,North West,0,2024-08,2024-08-11
O0000253,C00096,2024-08-14,2024,8,Q3,Home & Garden,2,80.11,0.0,160.23,Organic Search,Desktop,North West,1,2024-08,2024-08-14
O0000254,C00096,2024-08-23,2024,8,Q3,Home & Garden,2,57.02,0.21,90.09,Organic Search,Desktop,North West,1,2024-08,2024-08-23
O0000255,C00096,2024-09-02,2024,9,Q3,Sports,1,53.91,0.0,53.91,Organic Search,Desktop,North West,1,2024-09,2024-09-02
O0000256,C00096,2024-11-27,2024,11,Q4,Home & Garden,2,90.99,0.0,181.97,Organic Search,Desktop,North West,1,2024-11,2024-11-27
O0000257,C00096,2024-12-07,2024,12,Q4,Home & Garden,3,140.44,0.18,345.48,Organic Search,Desktop,North West,1,2024-12,2024-12-07
O0000258,C00097,2021-05-21,2021,5,Q2,Home & Garden,2,42.55,0.0,85.09,Email,Desktop,Yorkshire,0,2021-05,2021-05-21
O0000259,C00097,2022-03-06,2022,3,Q1,Toys,2,39.96,0.0,79.93,Email,Desktop,Yorkshire,1,2022-03,2022-03-06
O0000260,C00097,2022-07-02,2022,7,Q3,Home & Garden,1,91.04,0.0,91.04,Email,Desktop,Yorkshire,1,2022-07,2022-07-02
O0000261,C00097,2022-07-26,2022,7,Q3,Clothing,1,95.19,0.0,95.19,Email,Desktop,Yorkshire,1,2022-07,2022-07-26
O0000262,C00097,2023-04-16,2023,4,Q2,Home & Garden,1,72.79,0.11,64.78,Email,Desktop,Yorkshire,1,2023-04,2023-04-16
O0000263,C00097,2024-01-09,2024,1,Q1,Home & Garden,2,54.55,0.0,109.09,Email,Desktop,Yorkshire,1,2024-01,2024-01-09
O0000264,C00097,2024-07-02,2024,7,Q3,Electronics,3,5.0,0.0,15.0,Email,Desktop,Yorkshire,1,2024-07,2024-07-02
O0000265,C00098,2024-10-12,2024,10,Q4,Home & Garden,4,86.75,0.0,347.01,Paid Search,Desktop,South East,0,2024-10,2024-10-12
O0000266,C00098,2024-10-18,2024,10,Q4,Home & Garden,4,38.8,0.0,155.19,Paid Search,Desktop,South East,1,2024-10,2024-10-18
O0000267,C00098,2024-12-15,2024,12,Q4,Home & Garden,3,129.91,0.0,389.73,Paid Search,Desktop,South East,1,2024-12,2024-12-15
O0000268,C00100,2024-11-09,2024,11,Q4,Clothing,3,33.34,0.0,100.02,Organic Search,Desktop,South East,0,2024-11,2024-11-09
O0000269,C00100,2024-11-18,2024,11,Q4,Clothing,3,90.46,0.0,271.37,Organic Search,Desktop,South East,1,2024-11,2024-11-18
O0000270,C00100,2024-11-27,2024,11,Q4,Clothing,1,63.62,0.23,48.99,Organic Search,Desktop,South East,1,2024-11,2024-11-27
O0000271,C00100,2024-12-07,2024,12,Q4,Clothing,2,89.26,0.0,178.52,Organic Search,Desktop,South East,1,2024-12,2024-12-07
O0000272,C00100,2024-12-15,2024,12,Q4,Clothing,4,108.03,0.21,341.38,Organic Search,Desktop,South East,1,2024-12,2024-12-15
O0000273,C00100,2024-12-30,2024,12,Q4,Clothing,2,103.31,0.01,204.56,Organic Search,Desktop,South East,1,2024-12,2024-12-30
O0000274,C00101,2024-09-15,2024,9,Q3,Books,3,20.17,0.0,60.51,Direct,Mobile,Wales,0,2024-09,2024-09-15
O0000275,C00101,2024-12-08,2024,12,Q4,Books,2,33.44,0.0,66.87,Direct,Mobile,Wales,1,2024-12,2024-12-08
O0000276,C00102,2021-10-24,2021,10,Q4,Home & Garden,1,59.76,0.0,59.76,Email,Tablet,London,0,2021-10,2021-10-24
O0000277,C00102,2022-04-17,2022,4,Q2,Home & Garden,3,83.41,0.12,220.19,Email,Tablet,London,1,2022-04,2022-04-17
O0000278,C00102,2023-09-02,2023,9,Q3,Sports,4,42.97,0.0,171.86,Email,Tablet,London,1,2023-09,2023-09-02
O0000279,C00102,2023-11-17,2023,11,Q4,Home & Garden,4,115.39,0.0,461.57,Email,Tablet,London,1,2023-11,2023-11-17
O0000280,C00102,2024-03-02,2024,3,Q1,Home & Garden,4,41.17,0.0,164.66,Email,Tablet,London,1,2024-03,2024-03-02
O0000281,C00102,2024-06-01,2024,6,Q2,Home & Garden,2,59.93,0.0,119.86,Email,Tablet,London,1,2024-06,2024-06-01
O0000282,C00102,2024-06-15,2024,6,Q2,Home & Garden,4,107.45,0.0,429.82,Email,Tablet,London,1,2024-06,2024-06-15
O0000283,C00102,2024-10-12,2024,10,Q4,Books,1,34.18,0.0,34.18,Email,Tablet,London,1,2024-10,2024-10-12
O0000284,C00103,2022-09-02,2022,9,Q3,Home & Garden,4,18.47,0.0,73.87,Paid Search,Mobile,South East,0,2022-09,2022-09-02
O0000285,C00103,2022-11-19,2022,11,Q4,Home & Garden,3,102.96,0.0,308.89,Paid Search,Mobile,South East,1,2022-11,2022-11-19
O0000286,C00103,2024-01-24,2024,1,Q1,Home & Garden,1,71.13,0.0,71.13,Paid Search,Mobile,South East,1,2024-01,2024-01-24
O0000287,C00103,2024-10-29,2024,10,Q4,Clothing,2,27.08,0.0,54.16,Paid Search,Mobile,South East,1,2024-10,2024-10-29
O0000288,C00104,2022-10-31,2022,10,Q4,Books,1,27.33,0.18,22.41,Organic Search,Mobile,North East,0,2022-10,2022-10-31
O0000289,C00104,2024-10-19,2024,10,Q4,Books,4,14.23,0.0,56.94,Organic Search,Mobile,North East,1,2024-10,2024-10-19
O0000290,C00105,2023-01-26,2023,1,Q1,Toys,1,10.24,0.0,10.24,Organic Search,Mobile,North West,0,2023-01,2023-01-26
O0000291,C00105,2023-02-08,2023,2,Q1,Home & Garden,4,55.54,0.08,204.37,Organic Search,Mobile,North West,1,2023-02,2023-02-08
O0000292,C00105,2023-07-28,2023,7,Q3,Toys,4,13.97,0.18,45.84,Organic Search,Mobile,North West,1,2023-07,2023-07-28
O0000293,C00105,2023-08-19,2023,8,Q3,Electronics,2,65.98,0.0,131.96,Organic Search,Mobile,North West,1,2023-08,2023-08-19
O0000294,C00105,2024-06-05,2024,6,Q2,Toys,2,36.55,0.0,73.1,Organic Search,Mobile,North West,1,2024-06,2024-06-05
O0000295,C00106,2021-12-20,2021,12,Q4,Home & Garden,3,117.62,0.0,352.85,Organic Search,Mobile,London,0,2021-12,2021-12-20
O0000296,C00106,2022-08-02,2022,8,Q3,Home & Garden,3,117.42,0.0,352.25,Organic Search,Mobile,London,1,2022-08,2022-08-02
O0000297,C00106,2022-10-08,2022,10,Q4,Clothing,1,58.98,0.0,58.98,Organic Search,Mobile,London,1,2022-10,2022-10-08
O0000298,C00106,2023-10-08,2023,10,Q4,Home & Garden,2,98.73,0.0,197.46,Organic Search,Mobile,London,1,2023-10,2023-10-08
O0000299,C00106,2023-11-25,2023,11,Q4,Home & Garden,1,100.11,0.0,100.11,Organic Search,Mobile,London,1,2023-11,2023-11-25
O0000300,C00106,2023-12-23,2023,12,Q4,Home & Garden,1,82.34,0.2,65.87,Organic Search,Mobile,London,1,2023-12,2023-12-23
O0000301,C00106,2024-01-07,2024,1,Q1,Electronics,1,169.92,0.0,169.92,Organic Search,Mobile,London,1,2024-01,2024-01-07
O0000302,C00106,2024-03-02,2024,3,Q1,Home & Garden,3,56.38,0.21,133.63,Organic Search,Mobile,London,1,2024-03,2024-03-02
O0000303,C00108,2022-09-06,2022,9,Q3,Beauty,4,31.45,0.0,125.78,Social Media,Mobile,Wales,0,2022-09,2022-09-06
O0000304,C00108,2024-05-11,2024,5,Q2,Beauty,4,36.6,0.0,146.39,Social Media,Mobile,Wales,1,2024-05,2024-05-11
O0000305,C00108,2024-06-18,2024,6,Q2,Beauty,1,50.04,0.18,41.03,Social Media,Mobile,Wales,1,2024-06,2024-06-18
O0000306,C00109,2024-07-24,2024,7,Q3,Electronics,4,108.92,0.0,435.69,Organic Search,Desktop,London,0,2024-07,2024-07-24
O0000307,C00109,2024-08-11,2024,8,Q3,Home & Garden,4,68.42,0.0,273.7,Organic Search,Desktop,London,1,2024-08,2024-08-11
O0000308,C00109,2024-08-21,2024,8,Q3,Clothing,2,57.29,0.0,114.59,Organic Search,Desktop,London,1,2024-08,2024-08-21
O0000309,C00109,2024-08-25,2024,8,Q3,Home & Garden,4,23.7,0.0,94.79,Organic Search,Desktop,London,1,2024-08,2024-08-25
O0000310,C00109,2024-10-20,2024,10,Q4,Home & Garden,2,61.5,0.0,123.01,Organic Search,Desktop,London,1,2024-10,2024-10-20
O0000311,C00110,2022-08-11,2022,8,Q3,Beauty,4,34.21,0.2,109.48,Email,Mobile,Midlands,0,2022-08,2022-08-11
O0000312,C00113,2024-05-05,2024,5,Q2,Toys,1,32.29,0.0,32.29,Social Media,Mobile,Yorkshire,0,2024-05,2024-05-05
O0000313,C00114,2024-05-30,2024,5,Q2,Home & Garden,1,43.45,0.05,41.28,Organic Search,Mobile,North East,0,2024-05,2024-05-30
O0000314,C00114,2024-08-19,2024,8,Q3,Beauty,3,39.69,0.0,119.07,Organic Search,Mobile,North East,1,2024-08,2024-08-19
O0000315,C00114,2024-10-20,2024,10,Q4,Beauty,1,54.7,0.0,54.7,Organic Search,Mobile,North East,1,2024-10,2024-10-20
O0000316,C00114,2024-12-28,2024,12,Q4,Beauty,4,46.5,0.0,186.01,Organic Search,Mobile,North East,1,2024-12,2024-12-28
O0000317,C00115,2023-07-10,2023,7,Q3,Home & Garden,1,94.53,0.0,94.53,Paid Search,Mobile,Midlands,0,2023-07,2023-07-10
O0000318,C00115,2024-03-18,2024,3,Q1,Electronics,2,137.06,0.0,274.12,Paid Search,Mobile,Midlands,1,2024-03,2024-03-18
O0000319,C00115,2024-09-20,2024,9,Q3,Clothing,4,83.08,0.0,332.32,Paid Search,Mobile,Midlands,1,2024-09,2024-09-20
O0000320,C00117,2023-04-23,2023,4,Q2,Home & Garden,4,39.67,0.0,158.68,Organic Search,Desktop,North West,0,2023-04,2023-04-23
O0000321,C00117,2023-06-19,2023,6,Q2,Home & Garden,1,77.56,0.0,77.56,Organic Search,Desktop,North West,1,2023-06,2023-06-19
O0000322,C00118,2023-08-02,2023,8,Q3,Clothing,4,57.9,0.16,194.54,Direct,Mobile,Midlands,0,2023-08,2023-08-02
O0000323,C00118,2023-10-12,2023,10,Q4,Clothing,1,36.52,0.0,36.52,Direct,Mobile,Midlands,1,2023-10,2023-10-12
O0000324,C00118,2023-12-26,2023,12,Q4,Clothing,3,128.8,0.0,386.39,Direct,Mobile,Midlands,1,2023-12,2023-12-26
O0000325,C00118,2024-09-24,2024,9,Q3,Home & Garden,1,72.39,0.0,72.39,Direct,Mobile,Midlands,1,2024-09,2024-09-24
O0000326,C00119,2023-04-24,2023,4,Q2,Books,4,29.4,0.08,108.19,Direct,Desktop,London,0,2023-04,2023-04-24
O0000327,C00119,2024-10-13,2024,10,Q4,Clothing,3,47.04,0.04,135.48,Direct,Desktop,London,1,2024-10,2024-10-13
O0000328,C00120,2023-10-08,2023,10,Q4,Books,2,24.65,0.0,49.29,Paid Search,Desktop,Midlands,0,2023-10,2023-10-08
O0000329,C00120,2023-11-11,2023,11,Q4,Books,4,25.45,0.0,101.81,Paid Search,Desktop,Midlands,1,2023-11,2023-11-11
O0000330,C00121,2023-07-02,2023,7,Q3,Electronics,3,133.75,0.0,401.24,Organic Search,Desktop,London,0,2023-07,2023-07-02
O0000331,C00121,2024-03-12,2024,3,Q1,Electronics,3,73.85,0.21,175.02,Organic Search,Desktop,London,1,2024-03,2024-03-12
O0000332,C00121,2024-05-17,2024,5,Q2,Clothing,2,94.41,0.0,188.81,Organic Search,Desktop,London,1,2024-05,2024-05-17
O0000333,C00121,2024-11-22,2024,11,Q4,Electronics,2,275.73,0.0,551.47,Organic Search,Desktop,London,1,2024-11,2024-11-22
O0000334,C00122,2024-07-10,2024,7,Q3,Home & Garden,2,80.01,0.0,160.03,Organic Search,Mobile,North West,0,2024-07,2024-07-10
O0000335,C00123,2023-09-17,2023,9,Q3,Home & Garden,4,64.76,0.0,259.04,Direct,Tablet,North West,0,2023-09,2023-09-17
O0000336,C00123,2023-09-19,2023,9,Q3,Electronics,1,133.19,0.0,133.19,Direct,Tablet,North West,1,2023-09,2023-09-19
O0000337,C00123,2023-11-14,2023,11,Q4,Electronics,2,235.39,0.0,470.78,Direct,Tablet,North West,1,2023-11,2023-11-14
O0000338,C00123,2023-12-20,2023,12,Q4,Electronics,3,217.69,0.0,653.06,Direct,Tablet,North West,1,2023-12,2023-12-20
O0000339,C00123,2024-01-26,2024,1,Q1,Clothing,3,64.91,0.05,185.0,Direct,Tablet,North West,1,2024-01,2024-01-26
O0000340,C00123,2024-06-05,2024,6,Q2,Electronics,3,109.09,0.0,327.27,Direct,Tablet,North West,1,2024-06,2024-06-05
O0000341,C00123,2024-07-07,2024,7,Q3,Electronics,3,70.5,0.0,211.5,Direct,Tablet,North West,1,2024-07,2024-07-07
O0000342,C00123,2024-07-17,2024,7,Q3,Electronics,4,94.85,0.0,379.42,Direct,Tablet,North West,1,2024-07,2024-07-17
O0000343,C00123,2024-08-06,2024,8,Q3,Electronics,3,134.52,0.0,403.57,Direct,Tablet,North West,1,2024-08,2024-08-06
O0000344,C00124,2021-12-21,2021,12,Q4,Clothing,3,89.33,0.15,227.79,Paid Search,Mobile,South East,0,2021-12,2021-12-21
O0000345,C00124,2023-01-09,2023,1,Q1,Electronics,3,151.11,0.07,421.59,Paid Search,Mobile,South East,1,2023-01,2023-01-09
O0000346,C00125,2023-02-02,2023,2,Q1,Electronics,2,142.24,0.0,284.48,Social Media,Mobile,South East,0,2023-02,2023-02-02
O0000347,C00125,2023-02-03,2023,2,Q1,Clothing,3,50.3,0.0,150.9,Social Media,Mobile,South East,1,2023-02,2023-02-03
O0000348,C00125,2023-07-23,2023,7,Q3,Clothing,3,47.73,0.21,113.11,Social Media,Mobile,South East,1,2023-07,2023-07-23
O0000349,C00125,2023-09-13,2023,9,Q3,Clothing,2,45.41,0.0,90.81,Social Media,Mobile,South East,1,2023-09,2023-09-13
O0000350,C00125,2024-02-01,2024,2,Q1,Clothing,3,72.36,0.23,167.15,Social Media,Mobile,South East,1,2024-02,2024-02-01
O0000351,C00125,2024-02-26,2024,2,Q1,Clothing,3,81.55,0.1,220.19,Social Media,Mobile,South East,1,2024-02,2024-02-26
O0000352,C00125,2024-09-02,2024,9,Q3,Clothing,2,55.2,0.0,110.41,Social Media,Mobile,South East,1,2024-09,2024-09-02
O0000353,C00125,2024-12-24,2024,12,Q4,Clothing,2,53.82,0.19,87.19,Social Media,Mobile,South East,1,2024-12,2024-12-24
O0000354,C00126,2023-12-17,2023,12,Q4,Clothing,1,98.03,0.0,98.03,Organic Search,Mobile,Wales,0,2023-12,2023-12-17
O0000355,C00126,2024-01-04,2024,1,Q1,Electronics,3,152.51,0.0,457.54,Organic Search,Mobile,Wales,1,2024-01,2024-01-04
O0000356,C00126,2024-03-02,2024,3,Q1,Electronics,2,118.09,0.03,229.1,Organic Search,Mobile,Wales,1,2024-03,2024-03-02
O0000357,C00126,2024-06-11,2024,6,Q2,Clothing,2,46.82,0.0,93.65,Organic Search,Mobile,Wales,1,2024-06,2024-06-11
O0000358,C00126,2024-07-22,2024,7,Q3,Clothing,4,59.24,0.0,236.97,Organic Search,Mobile,Wales,1,2024-07,2024-07-22
O0000359,C00126,2024-09-09,2024,9,Q3,Clothing,3,45.31,0.18,111.47,Organic Search,Mobile,Wales,1,2024-09,2024-09-09
O0000360,C00127,2022-12-11,2022,12,Q4,Clothing,4,71.0,0.0,283.99,Paid Search,Mobile,South East,0,2022-12,2022-12-11
O0000361,C00127,2023-12-22,2023,12,Q4,Electronics,3,183.96,0.09,502.22,Paid Search,Mobile,South East,1,2023-12,2023-12-22
O0000362,C00127,2024-10-30,2024,10,Q4,Beauty,3,53.42,0.23,123.39,Paid Search,Mobile,South East,1,2024-10,2024-10-30
O0000363,C00128,2022-12-01,2022,12,Q4,Clothing,1,100.9,0.15,85.77,Paid Search,Mobile,London,0,2022-12,2022-12-01
O0000364,C00128,2023-07-20,2023,7,Q3,Electronics,4,122.29,0.0,489.17,Paid Search,Mobile,London,1,2023-07,2023-07-20
O0000365,C00128,2024-03-05,2024,3,Q1,Clothing,4,76.3,0.0,305.21,Paid Search,Mobile,London,1,2024-03,2024-03-05
O0000366,C00128,2024-05-27,2024,5,Q2,Clothing,4,77.24,0.22,241.0,Paid Search,Mobile,London,1,2024-05,2024-05-27
O0000367,C00128,2024-08-18,2024,8,Q3,Home & Garden,2,65.03,0.0,130.07,Paid Search,Mobile,London,1,2024-08,2024-08-18
O0000368,C00128,2024-11-07,2024,11,Q4,Clothing,4,76.16,0.0,304.63,Paid Search,Mobile,London,1,2024-11,2024-11-07
O0000369,C00132,2023-05-03,2023,5,Q2,Sports,4,49.01,0.0,196.03,Paid Search,Mobile,Midlands,0,2023-05,2023-05-03
O0000370,C00132,2023-06-22,2023,6,Q2,Sports,3,28.85,0.01,85.67,Paid Search,Mobile,Midlands,1,2023-06,2023-06-22
O0000371,C00132,2024-06-10,2024,6,Q2,Sports,1,94.95,0.0,94.95,Paid Search,Mobile,Midlands,1,2024-06,2024-06-10
O0000372,C00133,2024-08-19,2024,8,Q3,Sports,4,72.01,0.2,230.43,Social Media,Desktop,South East,0,2024-08,2024-08-19
O0000373,C00133,2024-08-20,2024,8,Q3,Sports,2,28.3,0.0,56.59,Social Media,Desktop,South East,1,2024-08,2024-08-20
O0000374,C00133,2024-08-21,2024,8,Q3,Sports,2,30.24,0.0,60.48,Social Media,Desktop,South East,1,2024-08,2024-08-21
O0000375,C00133,2024-08-27,2024,8,Q3,Clothing,3,18.81,0.09,51.34,Social Media,Desktop,South East,1,2024-08,2024-08-27
O0000376,C00133,2024-10-01,2024,10,Q4,Sports,2,58.25,0.13,101.36,Social Media,Desktop,South East,1,2024-10,2024-10-01
O0000377,C00133,2024-10-26,2024,10,Q4,Clothing,1,86.92,0.0,86.92,Social Media,Desktop,South East,1,2024-10,2024-10-26
O0000378,C00134,2022-11-25,2022,11,Q4,Home & Garden,2,105.32,0.0,210.64,Paid Search,Mobile,North West,0,2022-11,2022-11-25
O0000379,C00134,2023-08-16,2023,8,Q3,Home & Garden,3,73.79,0.06,208.08,Paid Search,Mobile,North West,1,2023-08,2023-08-16
O0000380,C00134,2023-12-24,2023,12,Q4,Beauty,4,52.72,0.15,179.26,Paid Search,Mobile,North West,1,2023-12,2023-12-24
O0000381,C00134,2024-02-25,2024,2,Q1,Home & Garden,4,59.64,0.0,238.55,Paid Search,Mobile,North West,1,2024-02,2024-02-25
O0000382,C00135,2024-03-08,2024,3,Q1,Sports,4,41.2,0.12,145.01,Email,Mobile,South East,0,2024-03,2024-03-08
O0000383,C00135,2024-04-18,2024,4,Q2,Sports,2,43.99,0.0,87.98,Email,Mobile,South East,1,2024-04,2024-04-18
O0000384,C00135,2024-06-14,2024,6,Q2,Sports,1,43.45,0.0,43.45,Email,Mobile,South East,1,2024-06,2024-06-14
O0000385,C00135,2024-10-05,2024,10,Q4,Beauty,2,31.19,0.14,53.65,Email,Mobile,South East,1,2024-10,2024-10-05
O0000386,C00135,2024-10-30,2024,10,Q4,Sports,2,52.46,0.0,104.91,Email,Mobile,South East,1,2024-10,2024-10-30
O0000387,C00136,2023-12-14,2023,12,Q4,Electronics,1,170.53,0.0,170.53,Organic Search,Desktop,North West,0,2023-12,2023-12-14
