customer_id,recency_days,frequency,monetary,first_order,last_order,avg_order_value,n_categories,r_score,f_score,m_score,rfm_segment,customer_lifetime_days,region,acquisition_channel,age_band
C01137,77,5,498.74,2022-12-15,2024-10-15,99.75,2,4,5,3,Champions,670,South West,Paid Search,25-34
C01138,9,4,664.21,2024-01-12,2024-12-22,166.05,1,5,4,4,Champions,345,Midlands,Organic Search,45-54
C01139,290,5,803.44,2023-08-24,2024-03-16,160.69,2,2,5,4,Cannot Lose Them,205,North West,Email,35-44
C01140,270,1,186.99,2024-04-05,2024-04-05,186.99,1,2,1,1,Hibernating,0,South East,Organic Search,25-34
C01141,132,1,382.52,2024-08-21,2024-08-21,382.52,1,3,1,2,Lost,0,North East,Organic Search,45-54
C01142,244,3,543.8,2021-12-08,2024-05-01,181.27,2,2,3,3,At Risk,875,North East,Organic Search,45-54
C01144,89,3,272.24,2024-05-19,2024-10-03,90.75,2,3,3,2,Loyal Customers,137,London,Paid Search,35-44
C01146,154,2,794.76,2024-06-13,2024-07-30,397.38,1,3,2,4,Lost,47,London,Social Media,25-34
C01147,929,1,41.27,2022-06-16,2022-06-16,41.27,1,1,1,1,Hibernating,0,London,Direct,35-44
C01148,2,4,403.72,2024-10-28,2024-12-29,100.93,2,5,4,3,Champions,62,North West,Organic Search,35-44
C01149,272,5,1191.12,2023-06-21,2024-04-03,238.22,2,2,5,5,Cannot Lose Them,287,Scotland,Paid Search,18-24
C01150,11,7,725.25,2023-11-01,2024-12-20,103.61,2,5,5,4,Champions,415,North West,Organic Search,55+
C01151,274,2,813.09,2024-02-01,2024-04-01,406.54,1,2,2,4,Hibernating,60,London,Email,25-34
C01154,118,4,761.1,2023-03-14,2024-09-04,190.28,2,3,4,4,Loyal Customers,540,South West,Organic Search,45-54
C01155,301,4,1155.44,2022-01-20,2024-03-05,288.86,2,2,4,5,Cannot Lose Them,775,Midlands,Organic Search,35-44
C01156,82,1,59.28,2024-10-10,2024-10-10,59.28,1,4,1,1,Recent Customers,0,Scotland,Direct,35-44
C01158,107,1,174.62,2024-09-15,2024-09-15,174.62,1,3,1,1,Lost,0,Wales,Email,35-44
C01159,83,3,559.71,2022-10-07,2024-10-09,186.57,2,4,3,3,Loyal Customers,733,South West,Organic Search,18-24
C01160,162,6,1199.62,2022-11-15,2024-07-22,199.94,2,3,5,5,Loyal Customers,615,North East,Paid Search,25-34
C01161,148,11,1203.39,2022-11-24,2024-08-05,109.4,6,3,5,5,Loyal Customers,620,Wales,Paid Search,18-24
C01162,86,3,323.26,2023-12-10,2024-10-06,107.75,3,3,3,2,Loyal Customers,301,South East,Referral,25-34
C01163,608,1,350.52,2023-05-03,2023-05-03,350.52,1,1,1,2,Hibernating,0,London,Organic Search,18-24
C01164,389,4,545.99,2023-02-04,2023-12-08,136.5,1,1,4,3,Cannot Lose Them,307,London,Organic Search,25-34
C01165,7,3,835.69,2024-06-08,2024-12-24,278.56,2,5,3,4,Loyal Customers,199,North West,Email,25-34
C01166,60,3,920.67,2024-05-19,2024-11-01,306.89,2,4,3,4,Loyal Customers,166,Wales,Direct,25-34
C01167,63,2,853.58,2023-11-04,2024-10-29,426.79,1,4,2,4,Recent Customers,360,Scotland,Direct,25-34
C01168,527,1,332.85,2023-07-23,2023-07-23,332.85,1,1,1,2,Hibernating,0,Scotland,Organic Search,25-34
C01169,3,6,1914.79,2024-06-01,2024-12-28,319.13,3,5,5,5,Champions,210,North West,Direct,18-24
C01170,224,2,288.88,2024-02-01,2024-05-21,144.44,2,2,2,2,Hibernating,110,Scotland,Organic Search,55+
C01171,39,1,1221.62,2024-11-22,2024-11-22,1221.62,1,4,1,5,Recent Customers,0,South West,Social Media,25-34
C01172,18,4,2275.99,2024-11-05,2024-12-13,569.0,1,5,4,5,Champions,38,South West,Direct,18-24
C01173,140,1,94.75,2024-08-13,2024-08-13,94.75,1,3,1,1,Lost,0,North West,Organic Search,25-34
C01175,18,3,1872.3,2024-11-28,2024-12-13,624.1,2,5,3,5,Loyal Customers,15,South East,Paid Search,18-24
C01177,147,2,136.35,2023-07-09,2024-08-06,68.18,2,3,2,1,Lost,394,Scotland,Organic Search,35-44
C01178,15,6,1454.01,2024-10-18,2024-12-16,242.34,3,5,5,5,Champions,59,Yorkshire,Organic Search,25-34
C01179,796,2,790.01,2022-08-18,2022-10-27,395.0,2,1,2,4,Hibernating,70,Yorkshire,Organic Search,45-54
C01180,239,3,174.93,2023-05-24,2024-05-06,58.31,2,2,3,1,At Risk,348,Scotland,Paid Search,18-24
C01181,283,1,19.05,2024-03-23,2024-03-23,19.05,1,2,1,1,Hibernating,0,Yorkshire,Paid Search,25-34
C01182,34,7,1467.9,2024-10-11,2024-11-27,209.7,3,4,5,5,Champions,47,London,Direct,45-54
C01183,41,2,590.92,2022-11-03,2024-11-20,295.46,2,4,2,3,Recent Customers,748,London,Social Media,18-24
C01184,154,4,733.72,2023-01-21,2024-07-30,183.43,2,3,4,4,Loyal Customers,556,Yorkshire,Email,25-34
C01185,534,5,668.71,2021-12-07,2023-07-16,133.74,3,1,5,4,Cannot Lose Them,586,South East,Organic Search,55+
C01187,235,2,242.41,2024-02-08,2024-05-10,121.2,1,2,2,2,Hibernating,92,Scotland,Direct,45-54
C01188,460,1,109.05,2023-09-28,2023-09-28,109.05,1,1,1,1,Hibernating,0,Scotland,Organic Search,35-44
C01189,42,1,111.31,2024-11-19,2024-11-19,111.31,1,4,1,1,Recent Customers,0,Wales,Email,35-44
C01190,2,4,901.46,2024-11-11,2024-12-29,225.36,1,5,4,4,Champions,48,North West,Organic Search,35-44
C01191,57,4,453.05,2023-09-24,2024-11-04,113.26,2,4,4,3,Champions,407,South East,Paid Search,35-44
C01192,89,2,557.78,2024-08-21,2024-10-03,278.89,1,3,2,3,Lost,43,South West,Organic Search,18-24
C01195,5,6,1672.84,2023-08-17,2024-12-26,278.81,3,5,5,5,Champions,497,South West,Social Media,25-34
C01196,136,2,872.74,2024-06-09,2024-08-17,436.37,2,3,2,4,Lost,69,Midlands,Paid Search,45-54
C01198,124,3,417.02,2024-07-05,2024-08-29,139.01,2,3,3,3,Loyal Customers,55,North West,Email,45-54
C01199,843,3,620.58,2022-05-15,2022-09-10,206.86,1,1,3,3,At Risk,118,South East,Social Media,35-44
C01200,107,3,238.87,2023-11-22,2024-09-15,79.62,2,3,3,2,Loyal Customers,298,South West,Paid Search,18-24
C01201,123,5,1077.44,2024-06-05,2024-08-30,215.49,2,3,5,5,Loyal Customers,86,London,Social Media,45-54
C01202,39,2,303.11,2024-10-23,2024-11-22,151.56,1,4,2,2,Recent Customers,30,Yorkshire,Email,55+
C01204,19,5,1629.47,2024-11-09,2024-12-12,325.89,4,5,5,5,Champions,33,South West,Organic Search,35-44
C01206,87,5,759.71,2024-04-28,2024-10-05,151.94,2,3,5,4,Loyal Customers,160,South West,Referral,55+
C01207,93,2,260.57,2024-02-10,2024-09-29,130.28,2,3,2,2,Lost,232,Midlands,Referral,18-24
C01208,669,4,948.71,2022-04-30,2023-03-03,237.18,4,1,4,4,Cannot Lose Them,307,South East,Social Media,55+
C01211,102,5,898.47,2022-11-24,2024-09-20,179.69,3,3,5,4,Loyal Customers,666,Wales,Email,25-34
C01212,165,4,1451.9,2022-06-06,2024-07-19,362.98,2,3,4,5,Loyal Customers,774,Scotland,Organic Search,35-44
C01213,312,1,60.68,2024-02-23,2024-02-23,60.68,1,2,1,1,Hibernating,0,South West,Organic Search,35-44
C01214,261,2,156.27,2023-11-11,2024-04-14,78.13,1,2,2,1,Hibernating,155,North West,Paid Search,45-54
C01215,11,5,1691.6,2023-03-09,2024-12-20,338.32,3,5,5,5,Champions,652,Wales,Paid Search,45-54
C01217,5,6,2747.88,2024-11-22,2024-12-26,457.98,3,5,5,5,Champions,34,Wales,Organic Search,25-34
C01218,169,8,1337.39,2021-12-07,2024-07-15,167.17,5,3,5,5,Loyal Customers,951,South West,Paid Search,45-54
C01219,302,3,510.89,2023-10-17,2024-03-04,170.3,2,2,3,3,At Risk,139,South West,Direct,18-24
C01220,52,6,584.6,2023-08-15,2024-11-09,97.43,3,4,5,3,Champions,452,London,Organic Search,25-34
C01221,288,5,751.37,2022-10-05,2024-03-18,150.27,2,2,5,4,Cannot Lose Them,530,Wales,Email,25-34
C01222,12,7,2359.7,2024-06-28,2024-12-19,337.1,2,5,5,5,Champions,174,North West,Paid Search,35-44
C01223,673,2,208.09,2022-07-24,2023-02-27,104.04,2,1,2,2,Hibernating,218,North West,Direct,25-34
C01224,1071,1,17.78,2022-01-25,2022-01-25,17.78,1,1,1,1,Hibernating,0,Scotland,Social Media,55+
C01225,362,1,41.16,2024-01-04,2024-01-04,41.16,1,2,1,1,Hibernating,0,Yorkshire,Email,45-54
C01226,93,3,472.56,2022-07-26,2024-09-29,157.52,1,3,3,3,Loyal Customers,796,London,Organic Search,35-44
C01227,160,4,1904.87,2021-03-03,2024-07-24,476.22,1,3,4,5,Loyal Customers,1239,Midlands,Email,45-54
C01228,313,3,394.79,2023-04-20,2024-02-22,131.6,1,2,3,3,At Risk,308,Yorkshire,Organic Search,18-24
C01229,24,5,1408.72,2024-08-06,2024-12-07,281.74,3,5,5,5,Champions,123,South West,Organic Search,35-44
C01230,14,6,951.47,2024-08-26,2024-12-17,158.58,3,5,5,4,Champions,113,London,Paid Search,45-54
C01232,20,5,686.85,2024-06-09,2024-12-11,137.37,1,5,5,4,Champions,185,Yorkshire,Paid Search,25-34
C01233,269,8,2268.02,2022-08-19,2024-04-06,283.5,1,2,5,5,Cannot Lose Them,596,North West,Email,18-24
C01234,182,2,200.25,2023-12-12,2024-07-02,100.12,2,2,2,2,Hibernating,203,Yorkshire,Social Media,25-34
C01235,28,3,561.45,2022-06-14,2024-12-03,187.15,1,5,3,3,Loyal Customers,903,South East,Organic Search,45-54
C01238,111,1,125.36,2024-09-11,2024-09-11,125.36,1,3,1,1,Lost,0,South East,Organic Search,55+
C01239,67,5,482.83,2022-03-03,2024-10-25,96.57,2,4,5,3,Champions,967,Midlands,Referral,55+
C01240,8,6,2226.21,2024-07-12,2024-12-23,371.04,1,5,5,5,Champions,164,Scotland,Social Media,18-24
C01241,985,2,333.88,2022-04-03,2022-04-21,166.94,2,1,2,2,Hibernating,18,Midlands,Social Media,45-54
C01242,44,2,554.91,2023-01-05,2024-11-17,277.46,1,4,2,3,Recent Customers,682,North East,Email,45-54
C01243,188,4,1411.1,2022-06-16,2024-06-26,352.78,2,2,4,5,Cannot Lose Them,741,London,Paid Search,25-34
C01244,72,5,440.98,2023-01-02,2024-10-20,88.2,3,4,5,3,Champions,657,London,Direct,45-54
C01245,179,3,787.03,2023-05-03,2024-07-05,262.34,2,2,3,4,At Risk,429,Scotland,Organic Search,25-34
C01246,32,4,911.73,2023-06-10,2024-11-29,227.93,3,5,4,4,Champions,538,Scotland,Paid Search,45-54
C01247,9,4,1521.11,2024-11-26,2024-12-22,380.28,3,5,4,5,Champions,26,Yorkshire,Paid Search,45-54
C01248,748,1,158.73,2022-12-14,2022-12-14,158.73,1,1,1,1,Hibernating,0,London,Paid Search,35-44
C01249,116,1,189.29,2024-09-06,2024-09-06,189.29,1,3,1,1,Lost,0,London,Organic Search,35-44
C01250,103,2,228.98,2024-03-24,2024-09-19,114.49,2,3,2,2,Lost,179,London,Social Media,45-54
C01251,88,1,20.04,2024-10-04,2024-10-04,20.04,1,3,1,1,Lost,0,London,Email,45-54
C01252,76,4,256.71,2024-02-12,2024-10-16,64.18,3,4,4,2,Champions,247,Midlands,Paid Search,35-44
C01253,225,1,152.49,2024-05-20,2024-05-20,152.49,1,2,1,1,Hibernating,0,Scotland,Paid Search,25-34
C01254,126,2,58.73,2023-08-20,2024-08-27,29.36,2,3,2,1,Lost,373,North West,Paid Search,35-44
C01257,214,7,793.88,2022-08-07,2024-05-31,113.41,1,2,5,4,Cannot Lose Them,663,South East,Email,55+
C01258,84,2,161.57,2024-03-29,2024-10-08,80.78,1,4,2,1,Recent Customers,193,London,Email,25-34
C01259,1077,1,37.58,2022-01-19,2022-01-19,37.58,1,1,1,1,Hibernating,0,London,Email,18-24
C01260,134,5,315.97,2022-09-15,2024-08-19,63.19,3,3,5,2,Loyal Customers,704,Scotland,Email,55+
C01261,198,3,270.56,2023-06-10,2024-06-16,90.19,1,2,3,2,At Risk,372,Scotland,Organic Search,45-54
C01262,163,5,1048.41,2022-08-09,2024-07-21,209.68,1,3,5,5,Loyal Customers,712,Wales,Organic Search,55+
C01263,704,2,254.69,2022-03-09,2023-01-27,127.34,2,1,2,2,Hibernating,324,South East,Paid Search,45-54
C01264,348,1,78.02,2024-01-18,2024-01-18,78.02,1,2,1,1,Hibernating,0,North East,Organic Search,18-24
C01266,37,4,446.69,2024-06-17,2024-11-24,111.67,2,4,4,3,Champions,160,London,Paid Search,55+
C01267,1243,1,356.27,2021-08-06,2021-08-06,356.27,1,1,1,2,Hibernating,0,London,Organic Search,35-44
C01268,23,3,2011.37,2023-11-14,2024-12-08,670.46,1,5,3,5,Loyal Customers,390,South West,Social Media,55+
C01269,30,5,1774.06,2024-10-31,2024-12-01,354.81,3,5,5,5,Champions,31,South West,Social Media,25-34
C01271,407,1,29.11,2023-11-20,2023-11-20,29.11,1,1,1,1,Hibernating,0,Midlands,Organic Search,35-44
C01272,384,1,346.77,2023-12-13,2023-12-13,346.77,1,1,1,2,Hibernating,0,London,Email,25-34
C01273,403,5,696.48,2022-07-03,2023-11-24,139.3,3,1,5,4,Cannot Lose Them,509,Wales,Social Media,18-24
C01274,83,6,2254.66,2024-07-21,2024-10-09,375.78,3,4,5,5,Champions,80,North West,Paid Search,25-34
C01277,130,9,1566.79,2024-02-26,2024-08-23,174.09,4,3,5,5,Loyal Customers,179,South East,Organic Search,25-34
C01278,630,3,290.6,2023-01-18,2023-04-11,96.87,1,1,3,2,At Risk,83,North West,Organic Search,18-24
C01279,6,1,1040.97,2024-12-25,2024-12-25,1040.97,1,5,1,5,Recent Customers,0,South West,Organic Search,25-34
C01280,47,5,455.09,2023-03-01,2024-11-14,91.02,3,4,5,3,Champions,624,Yorkshire,Paid Search,35-44
C01281,750,2,1145.01,2022-12-10,2022-12-12,572.5,2,1,2,5,Hibernating,2,London,Paid Search,35-44
C01282,343,7,1277.69,2021-10-16,2024-01-23,182.53,2,2,5,5,Cannot Lose Them,829,North West,Paid Search,45-54
C01283,17,6,819.24,2024-01-21,2024-12-14,136.54,3,5,5,4,Champions,328,Yorkshire,Paid Search,35-44
C01284,230,5,361.97,2022-12-06,2024-05-15,72.39,3,2,5,2,Cannot Lose Them,526,North West,Paid Search,25-34
C01286,128,3,412.76,2024-01-31,2024-08-25,137.59,1,3,3,3,Loyal Customers,207,London,Email,25-34
C01287,802,4,411.67,2022-01-28,2022-10-21,102.92,3,1,4,3,Cannot Lose Them,266,South East,Direct,45-54
C01288,85,5,992.94,2024-03-07,2024-10-07,198.59,2,4,5,4,Champions,214,Yorkshire,Email,25-34
C01290,2,2,330.03,2022-02-20,2024-12-29,165.02,1,5,2,2,Recent Customers,1043,South East,Paid Search,25-34
C01291,78,3,1035.42,2023-06-03,2024-10-14,345.14,2,4,3,5,Loyal Customers,499,Scotland,Paid Search,55+
C01292,102,4,498.01,2021-12-11,2024-09-20,124.5,3,3,4,3,Loyal Customers,1014,Yorkshire,Email,25-34
C01293,130,7,837.25,2022-11-21,2024-08-23,119.61,2,3,5,4,Loyal Customers,641,London,Organic Search,18-24
C01294,470,3,797.64,2021-04-24,2023-09-18,265.88,2,1,3,4,At Risk,877,London,Social Media,18-24
C01297,23,4,848.61,2024-10-25,2024-12-08,212.15,2,5,4,4,Champions,44,Wales,Email,55+
C01298,15,6,912.54,2024-01-06,2024-12-16,152.09,3,5,5,4,Champions,345,South West,Social Media,35-44
C01299,69,3,1364.0,2024-02-15,2024-10-23,454.67,2,4,3,5,Loyal Customers,251,Scotland,Organic Search,55+
C01300,35,7,1516.95,2023-11-02,2024-11-26,216.71,4,4,5,5,Champions,390,London,Organic Search,35-44
C01301,56,7,1521.25,2023-07-13,2024-11-05,217.32,4,4,5,5,Champions,481,North West,Direct,25-34
C01302,112,4,1137.74,2024-02-06,2024-09-10,284.44,2,3,4,5,Loyal Customers,217,London,Social Media,25-34
C01304,56,2,212.0,2024-01-22,2024-11-05,106.0,2,4,2,2,Recent Customers,288,London,Paid Search,18-24
C01307,416,4,513.58,2021-07-13,2023-11-11,128.39,2,1,4,3,Cannot Lose Them,851,Scotland,Organic Search,18-24
C01309,28,2,762.76,2023-10-27,2024-12-03,381.38,1,5,2,4,Recent Customers,403,Wales,Organic Search,18-24
C01310,875,3,254.72,2022-01-04,2022-08-09,84.91,1,1,3,2,At Risk,217,London,Paid Search,18-24
C01311,208,4,919.7,2022-03-16,2024-06-06,229.92,1,2,4,4,Cannot Lose Them,813,North West,Referral,25-34
C01312,777,3,1452.47,2021-03-04,2022-11-15,484.16,2,1,3,5,At Risk,621,London,Paid Search,45-54
C01313,68,4,1116.51,2024-07-14,2024-10-24,279.13,2,4,4,5,Champions,102,London,Email,25-34
C01314,67,3,815.03,2024-06-14,2024-10-25,271.68,1,4,3,4,Loyal Customers,133,South East,Paid Search,35-44
C01315,107,3,459.35,2024-08-09,2024-09-15,153.12,2,3,3,3,Loyal Customers,37,South East,Paid Search,25-34
C01316,167,6,968.44,2022-12-26,2024-07-17,161.41,2,3,5,4,Loyal Customers,569,Scotland,Paid Search,25-34
C01317,5,3,260.53,2024-10-10,2024-12-26,86.84,2,5,3,2,Loyal Customers,77,North West,Social Media,18-24
C01318,35,5,1371.98,2022-06-16,2024-11-26,274.4,2,4,5,5,Champions,894,North East,Paid Search,18-24
C01319,14,7,1766.33,2023-02-27,2024-12-17,252.33,3,5,5,5,Champions,659,North East,Direct,18-24
C01320,235,2,1112.11,2023-12-08,2024-05-10,556.05,1,2,2,5,Hibernating,154,Yorkshire,Organic Search,55+
C01321,110,7,869.36,2023-12-30,2024-09-12,124.19,3,3,5,4,Loyal Customers,257,Midlands,Email,45-54
C01322,138,2,100.71,2022-12-03,2024-08-15,50.36,1,3,2,1,Lost,621,Scotland,Organic Search,35-44
C01323,70,7,1512.06,2022-08-21,2024-10-22,216.01,3,4,5,5,Champions,793,South West,Organic Search,18-24
C01326,377,3,901.57,2022-05-08,2023-12-20,300.52,2,1,3,4,At Risk,591,Scotland,Organic Search,18-24
C01327,17,9,782.0,2023-02-25,2024-12-14,86.89,2,5,5,4,Champions,658,Wales,Paid Search,45-54
C01329,12,8,1635.18,2024-10-15,2024-12-19,204.4,2,5,5,5,Champions,65,Scotland,Organic Search,55+
C01330,8,1,215.0,2024-12-23,2024-12-23,215.0,1,5,1,2,Recent Customers,0,Midlands,Email,45-54
C01331,50,3,1475.85,2024-05-18,2024-11-11,491.95,2,4,3,5,Loyal Customers,177,London,Email,18-24
C01332,126,5,913.72,2024-04-06,2024-08-27,182.74,2,3,5,4,Loyal Customers,143,London,Email,18-24
C01333,182,2,449.71,2024-05-19,2024-07-02,224.86,2,2,2,3,Hibernating,44,South East,Paid Search,55+
C01334,110,7,1417.53,2023-12-07,2024-09-12,202.5,2,3,5,5,Loyal Customers,280,South East,Social Media,25-34
C01335,64,6,2052.79,2023-07-06,2024-10-28,342.13,3,4,5,5,Champions,480,London,Email,35-44
C01336,88,5,1070.98,2024-01-05,2024-10-04,214.2,1,3,5,5,Loyal Customers,273,North West,Social Media,35-44
C01337,61,5,697.21,2023-05-14,2024-10-31,139.44,2,4,5,4,Champions,536,Midlands,Social Media,18-24
C01338,369,2,369.97,2023-02-23,2023-12-28,184.98,2,1,2,2,Hibernating,308,London,Paid Search,45-54
C01339,43,1,607.74,2024-11-18,2024-11-18,607.74,1,4,1,3,Recent Customers,0,North East,Email,18-24
C01340,62,3,1182.64,2023-09-13,2024-10-30,394.21,2,4,3,5,Loyal Customers,413,Scotland,Email,35-44
C01341,227,1,33.98,2024-05-18,2024-05-18,33.98,1,2,1,1,Hibernating,0,South East,Paid Search,18-24
C01342,25,11,1451.08,2024-02-29,2024-12-06,131.92,4,5,5,5,Champions,281,London,Organic Search,35-44
C01343,385,1,260.24,2023-12-12,2023-12-12,260.24,1,1,1,2,Hibernating,0,Midlands,Paid Search,25-34
C01345,111,5,784.2,2023-07-29,2024-09-11,156.84,1,3,5,4,Loyal Customers,410,Scotland,Paid Search,25-34
C01346,137,1,180.17,2024-08-16,2024-08-16,180.17,1,3,1,1,Lost,0,North West,Organic Search,25-34
C01347,251,2,297.81,2023-09-20,2024-04-24,148.91,2,2,2,2,Hibernating,217,Yorkshire,Social Media,45-54
C01349,361,1,224.4,2024-01-05,2024-01-05,224.4,1,2,1,2,Hibernating,0,North West,Referral,18-24
C01350,231,2,198.26,2023-11-06,2024-05-14,99.13,1,2,2,2,Hibernating,190,Midlands,Referral,25-34
C01351,574,1,306.03,2023-06-06,2023-06-06,306.03,1,1,1,2,Hibernating,0,Wales,Social Media,25-34
C01352,95,9,1763.62,2022-12-23,2024-09-27,195.96,1,3,5,5,Loyal Customers,644,Wales,Paid Search,35-44
C01353,10,3,410.56,2024-11-08,2024-12-21,136.85,2,5,3,3,Loyal Customers,43,North East,Social Media,25-34
C01354,114,3,205.72,2023-08-24,2024-09-08,68.57,1,3,3,2,Loyal Customers,381,Scotland,Social Media,35-44
C01355,126,3,350.06,2022-07-31,2024-08-27,116.69,1,3,3,2,Loyal Customers,758,South East,Email,35-44
C01357,19,2,230.05,2024-10-26,2024-12-12,115.02,1,5,2,2,Recent Customers,47,Scotland,Paid Search,25-34
C01358,453,3,220.04,2022-02-15,2023-10-05,73.35,2,1,3,2,At Risk,597,North West,Paid Search,45-54
C01359,183,2,100.31,2024-02-22,2024-07-01,50.16,2,2,2,1,Hibernating,130,North West,Paid Search,55+
C01360,119,2,82.76,2024-08-30,2024-09-03,41.38,2,3,2,1,Lost,4,Yorkshire,Email,55+
C01361,170,1,168.28,2024-07-14,2024-07-14,168.28,1,3,1,1,Lost,0,South West,Direct,35-44
C01362,64,5,1307.05,2022-07-13,2024-10-28,261.41,2,4,5,5,Champions,838,North East,Email,35-44
C01363,21,1,85.2,2024-12-10,2024-12-10,85.2,1,5,1,1,Recent Customers,0,Midlands,Email,35-44
C01366,157,1,158.61,2024-07-27,2024-07-27,158.61,1,3,1,1,Lost,0,London,Direct,35-44
C01367,196,1,55.9,2024-06-18,2024-06-18,55.9,1,2,1,1,Hibernating,0,London,Organic Search,45-54
C01368,339,1,96.98,2024-01-27,2024-01-27,96.98,1,2,1,1,Hibernating,0,Midlands,Email,55+
C01369,100,4,457.99,2023-09-16,2024-09-22,114.5,3,3,4,3,Loyal Customers,372,North West,Organic Search,45-54
C01370,146,6,2453.74,2022-11-06,2024-08-07,408.96,2,3,5,5,Loyal Customers,640,South East,Referral,35-44
C01371,117,7,670.0,2022-12-24,2024-09-05,95.71,3,3,5,4,Loyal Customers,621,Scotland,Organic Search,35-44
C01372,193,1,58.14,2024-06-21,2024-06-21,58.14,1,2,1,1,Hibernating,0,Yorkshire,Email,18-24
C01373,617,5,1151.66,2022-01-21,2023-04-24,230.33,2,1,5,5,Cannot Lose Them,458,Wales,Paid Search,45-54
C01374,232,4,205.02,2023-10-17,2024-05-13,51.26,1,2,4,2,Cannot Lose Them,209,London,Paid Search,45-54
C01376,186,3,1004.21,2024-03-03,2024-06-28,334.74,2,2,3,4,At Risk,117,Scotland,Paid Search,18-24
C01377,159,6,537.15,2022-04-24,2024-07-25,89.52,3,3,5,3,Loyal Customers,823,London,Social Media,25-34
C01378,98,5,568.66,2023-02-13,2024-09-24,113.73,2,3,5,3,Loyal Customers,589,North West,Email,35-44
C01379,514,2,151.24,2023-06-30,2023-08-05,75.62,1,1,2,1,Hibernating,36,South East,Organic Search,25-34
C01380,262,3,411.32,2022-05-28,2024-04-13,137.11,1,2,3,3,At Risk,686,South East,Social Media,25-34
C01381,80,5,979.15,2022-03-19,2024-10-12,195.83,1,4,5,4,Champions,938,Yorkshire,Paid Search,45-54
C01382,89,2,707.47,2024-06-02,2024-10-03,353.74,2,3,2,4,Lost,123,Midlands,Referral,35-44
C01383,202,4,500.9,2023-04-10,2024-06-12,125.22,4,2,4,3,Cannot Lose Them,429,North West,Social Media,35-44
C01384,2,1,166.82,2024-12-29,2024-12-29,166.82,1,5,1,1,Recent Customers,0,Scotland,Social Media,35-44
C01385,86,2,211.02,2024-01-27,2024-10-06,105.51,1,3,2,2,Lost,253,North West,Organic Search,35-44
C01387,19,4,488.4,2023-09-23,2024-12-12,122.1,1,5,4,3,Champions,446,Yorkshire,Social Media,18-24
C01388,617,1,216.96,2023-04-24,2023-04-24,216.96,1,1,1,2,Hibernating,0,Scotland,Paid Search,45-54
C01391,56,1,172.02,2024-11-05,2024-11-05,172.02,1,4,1,1,Recent Customers,0,South East,Paid Search,45-54
C01392,20,4,795.6,2024-08-10,2024-12-11,198.9,3,5,4,4,Champions,123,North West,Social Media,35-44
C01393,85,2,555.16,2023-06-02,2024-10-07,277.58,2,4,2,3,Recent Customers,493,Midlands,Social Media,55+
C01395,95,2,193.11,2024-08-27,2024-09-27,96.56,2,3,2,1,Lost,31,South West,Paid Search,45-54
C01396,169,2,204.28,2024-06-24,2024-07-15,102.14,1,3,2,2,Lost,21,Midlands,Social Media,45-54
C01397,16,2,609.25,2024-11-07,2024-12-15,304.62,2,5,2,3,Recent Customers,38,Scotland,Email,18-24
C01398,13,10,1520.17,2024-06-20,2024-12-18,152.02,3,5,5,5,Champions,181,South East,Email,25-34
C01399,297,2,181.72,2022-08-15,2024-03-09,90.86,1,2,2,1,Hibernating,572,Wales,Social Media,45-54
C01400,12,4,305.28,2024-09-23,2024-12-19,76.32,2,5,4,2,Champions,87,Yorkshire,Email,25-34
C01401,92,7,1223.96,2022-11-08,2024-09-30,174.85,3,3,5,5,Loyal Customers,692,South East,Social Media,35-44
C01402,154,3,466.37,2023-07-31,2024-07-30,155.46,2,3,3,3,Loyal Customers,365,South East,Email,25-34
C01403,24,5,724.0,2024-05-09,2024-12-07,144.8,4,5,5,4,Champions,212,London,Email,18-24
C01404,86,2,262.06,2023-11-08,2024-10-06,131.03,2,3,2,2,Lost,333,Scotland,Email,45-54
C01405,14,4,1653.01,2024-07-14,2024-12-17,413.25,3,5,4,5,Champions,156,Midlands,Paid Search,55+
C01406,283,3,390.55,2023-05-21,2024-03-23,130.18,2,2,3,3,At Risk,307,North West,Social Media,45-54
C01408,98,5,1195.98,2022-03-10,2024-09-24,239.2,3,3,5,5,Loyal Customers,929,London,Organic Search,18-24
C01409,69,4,481.73,2021-09-01,2024-10-23,120.43,3,4,4,3,Champions,1148,North West,Paid Search,18-24
C01410,329,1,231.6,2024-02-06,2024-02-06,231.6,1,2,1,2,Hibernating,0,London,Email,55+
C01411,218,3,304.13,2022-08-04,2024-05-27,101.38,2,2,3,2,At Risk,662,London,Social Media,55+
C01412,12,5,454.89,2023-03-24,2024-12-19,90.98,2,5,5,3,Champions,636,South East,Social Media,18-24
C01415,18,4,613.76,2024-07-28,2024-12-13,153.44,3,5,4,3,Champions,138,Yorkshire,Email,25-34
C01416,79,4,418.3,2024-07-22,2024-10-13,104.58,2,4,4,3,Champions,83,Yorkshire,Paid Search,25-34
C01417,22,5,315.95,2023-11-28,2024-12-09,63.19,1,5,5,2,Champions,377,Wales,Referral,25-34
C01418,246,3,252.7,2021-11-16,2024-04-29,84.23,1,2,3,2,At Risk,895,South East,Organic Search,18-24
C01419,260,3,325.87,2023-05-16,2024-04-15,108.62,2,2,3,2,At Risk,335,South East,Email,25-34
C01420,215,3,659.07,2024-01-27,2024-05-30,219.69,1,2,3,4,At Risk,124,Wales,Email,55+
